index,Parameter Name,J (MeV),L (MeV),K (MeV),m*/m,J-J_calc,L-L_calc,K-K_Calc
989,J-29L-30K600ms_m0.7,-28.999999950991338,-29.99999968416455,600.0000009011409,0.7000000000201563,0.0,3.0563267472416555e-8,-1.3346630112209823e-7
990,J-29L-30K600ms_m0.75,-29.000000003900666,-29.999999948534082,600.0000003732879,0.7499999999621236,1.4210854715202004e-14,3.057489195157359e-8,-1.3970122836326482e-7
991,J-29L-30K600ms_m0.8,-29.000000119440855,-30.000000526079987,599.9999992189711,0.7999999999970194,-1.4210854715202004e-14,3.057340336454217e-8,-1.1582449133129558e-7
992,J-29L-30K600ms_m0.85,-29.000000001968345,-29.999999938580572,600.0000003946541,0.849999999998599,0.0,3.058520903209683e-8,-1.4391468994290335e-7
993,J-29L-30K600ms_m0.9,-29.000000015622106,-30.000000006727873,600.0000002589678,0.9000000000084322,0.0,3.057114028592878e-8,-1.443362407371751e-7
994,J-29L-30K600ms_m0.95,-29.000000092772382,-30.000000392370453,599.9999994882263,0.9500000000089144,0.0,3.056440434079377e-8,-1.499427071394166e-7
995,J-29L-30K600ms_m1.0,-29.000000108982704,-30.00000047332412,599.9999993268088,1.0,0.0,3.057338560097378e-8,-1.460140310882707e-7
996,J-29L-20K0ms_m0.6,-29.000000084071786,-20.000000368299197,-5.094993866805453e-7,0.5999999999845264,0.0,-4.374949824637042e-8,1.3663975551025953e-7
997,J-29L-20K0ms_m0.65,-29.000000082892882,-20.000000362166247,-4.960410251442227e-7,0.6499999999749027,0.0,-4.37458318458539e-8,1.6094384136522432e-7
998,J-29L-20K0ms_m0.7,-29.000000096186625,-20.000000428430553,-6.275472230754531e-7,0.6999999999415328,0.0,-4.375060669303821e-8,1.6040488048929557e-7
999,J-29L-20K0ms_m0.75,-29.00000009945768,-20.000000444608418,-6.590171111042764e-7,0.7499999999750174,0.0,-4.374813400431776e-8,1.3773435370012532e-7
1000,J-29L-20K0ms_m0.8,-29.00000008882617,-20.000000391295885,-5.516171341923837e-7,0.7999999999295362,0.0,-4.3732484300562646e-8,1.5888012683262797e-7
1001,J-29L-20K0ms_m0.85,-29.00000009837825,-20.000000438919415,-6.461800126089656e-7,0.8500000000482829,0.0,-4.374908257887e-8,1.379863192596532e-7
1002,J-29L-20K0ms_m0.9,-29.000000092173707,-20.000000407775133,-5.832832457031145e-7,0.8999999999694414,0.0,-4.3751089862098524e-8,1.5125878150001892e-7
1003,J-29L-20K0ms_m0.95,-29.00000009948613,-20.00000044422859,-6.556462146534159e-7,0.9500000000089144,0.0,-4.374176754140535e-8,1.5092779293013347e-7
1004,J-29L-20K0ms_m1.0,-29.00000009801309,-20.00000043676539,-6.402302688002237e-7,1.0,0.0,-4.37409717335413e-8,1.5324701507779547e-7
1005,J-29L-20K300ms_m0.6,-29.00000000018946,-20.000000002856154,299.99999999051226,0.5999999999762742,0.0,-9.840295689400591e-9,3.733987341547618e-8
1006,J-29L-20K300ms_m0.65,-29.000000003337703,-20.000000018358776,299.99999996069954,0.6500000000233259,-3.552713678800501e-15,-9.842352710620617e-9,3.484603894321481e-8
1007,J-29L-20K300ms_m0.7,-29.000000000778897,-20.000000005360334,299.99999998771875,0.6999999999527647,3.552713678800501e-15,-9.841727433013148e-9,2.994198666783632e-8
1008,J-29L-20K300ms_m0.75,-29.000000002708042,-20.000000014828828,299.9999999696676,0.750000000000805,0.0,-9.842597847864454e-9,3.4093886824848596e-8
1009,J-29L-20K300ms_m0.8,-29.00000000202705,-20.000000011268895,299.99999997756277,0.7999999999970194,-3.552713678800501e-15,-9.842057835385276e-9,3.6463859487412265e-8
1010,J-29L-20K300ms_m0.85,-29.000000001264645,-20.000000007319954,299.99999998614453,0.849999999998599,0.0,-9.842597847864454e-9,2.785617425615783e-8
1011,J-29L-20K300ms_m0.9,-29.000000002369482,-20.00000001272261,299.99999997594733,0.9000000000010053,0.0,-9.847116899663888e-9,3.7713334677391686e-8
1012,J-29L-20K300ms_m0.95,-29.000000001883578,-20.000000010184323,299.9999999815679,0.9500000000089144,0.0,-9.842484161026732e-9,3.085114030909608e-8
1013,J-29L-20K300ms_m1.0,-29.000000002178886,-20.000000011562918,299.99999997930036,1.0,0.0,-9.844047355045404e-9,3.144845095448545e-8
1014,J-29L-20K600ms_m0.6,-29.000000017011473,-20.000000043215607,600.0000000697953,0.6000000000257864,0.0,2.4040389234869508e-8,-8.027132025745232e-8
1015,J-29L-20K600ms_m0.65,-29.000000016685505,-20.000000041347107,600.0000000747249,0.6500000000426952,0.0,2.4038808277282442e-8,-9.120105914917076e-8
1016,J-29L-20K600ms_m0.7,-29.00000001144295,-20.00000001493001,600.0000001285814,0.6999999999976924,0.0,2.403842813691881e-8,-8.042047738854308e-8
1017,J-29L-20K600ms_m0.75,-29.000000011728716,-20.000000016181588,600.0000001269642,0.7499999999492298,-1.4210854715202004e-14,2.404301469027814e-8,-8.418646757490933e-8
1018,J-29L-20K600ms_m0.8,-29.000000003911893,-19.999999976942576,600.0000002062174,0.7999999999970193,-1.4210854715202004e-14,2.4029372269751548e-8,-6.550567377416883e-8
1019,J-29L-20K600ms_m0.85,-29.000000010222834,-20.000000008360416,600.0000001440658,0.849999999998599,0.0,2.4047722035902552e-8,-9.44037310546264e-8
1020,J-29L-20K600ms_m0.9,-29.000000005852087,-19.99999998638512,600.0000001886244,0.8999999999935784,0.0,2.403590926292054e-8,-7.818732683517737e-8
1021,J-29L-20K600ms_m0.95,-29.00000001243953,-20.00000001921356,600.0000001235117,0.9500000000006396,0.0,2.4038598667175393e-8,-8.549022822990082e-8
1022,J-29L-20K600ms_m1.0,-29.000000011137075,-20.000000012603266,600.0000001372215,1.0,0.0,2.4028263823083762e-8,-8.702591003384441e-8
1023,J-29L-10K0ms_m0.6,-28.99999991092494,-9.999999693937298,7.67351338026856e-8,0.5999999999680222,0.0,-5.027682448144333e-8,1.9245696591951855e-7
1024,J-29L-10K0ms_m0.65,-28.999999910598945,-9.999999692068855,8.166466614056844e-8,0.6499999999749027,0.0,-5.027504812460393e-8,1.9789808902714867e-7
1025,J-29L-10K0ms_m0.7,-28.999999907915225,-9.999999678445874,1.0993291255090298e-7,0.6999999999864606,0.0,-5.027509075716807e-8,1.922990264802138e-7
1026,J-29L-10K0ms_m0.75,-28.999999911186222,-9.999999694623853,7.846303873293436e-8,0.7500000000265925,0.0,-5.027273175528535e-8,2.0237032316572368e-7
1027,J-29L-10K0ms_m0.8,-28.999999900384182,-9.999999640458327,1.8756915665107954e-7,0.7999999999823489,0.0,-5.027720817452064e-8,1.9902878989341843e-7
1028,J-29L-10K0ms_m0.85,-28.99999990840098,-9.999999680405494,1.083588188066642e-7,0.8500000000482829,0.0,-5.028789473726647e-8,1.9021334196622774e-7
1029,J-29L-10K0ms_m0.9,-28.99999990390225,-9.99999965779034,1.541971670349085e-7,0.9000000000437095,0.0,-5.026629423809936e-8,2.0658406185702916e-7
1030,J-29L-10K0ms_m0.95,-28.999999909935298,-9.999999687846639,9.46282128211351e-8,0.9500000000296016,0.0,-5.0274522322979465e-8,1.9009105045597607e-7
1031,J-29L-10K0ms_m1.0,-28.999999908035818,-9.999999678251243,1.1430856261540612e-7,1.0,0.0,-5.027891347708646e-8,1.8961472392220458e-7
1032,J-29L-10K300ms_m0.6,-28.999999977040474,-9.999999915618218,300.0000000539595,0.5999999999845264,0.0,-1.6367636135328212e-8,5.6483315802324796e-8
1033,J-29L-10K300ms_m0.65,-28.99999997677699,-9.999999914062244,300.00000005826416,0.6499999999555333,-3.552713678800501e-15,-1.6370947264476854e-8,5.045382067692117e-8
1034,J-29L-10K300ms_m0.7,-28.9999999789093,-9.999999924519443,300.00000003837204,0.6999999999976924,7.105427357601002e-15,-1.636568924823223e-8,5.655056156683713e-8
1035,J-29L-10K300ms_m0.75,-28.999999979132582,-9.99999992545861,300.00000003737955,0.750000000000805,7.105427357601002e-15,-1.6367152966267895e-8,5.729748409066815e-8
1036,J-29L-10K300ms_m0.8,-28.999999978451598,-9.999999921898677,300.00000004527476,0.7999999999970193,-3.552713678800501e-15,-1.6370023558920366e-8,6.130454721642309e-8
1037,J-29L-10K300ms_m0.85,-28.999999979372234,-9.999999926365035,300.0000000370261,0.8499999999952867,-3.552713678800501e-15,-1.637424418277078e-8,5.499992994373315e-8
1038,J-29L-10K300ms_m0.9,-28.999999978921977,-9.999999923992164,300.00000004237984,0.9000000000065753,-7.105427357601002e-15,-1.6370677258237265e-8,5.5749410421412904e-8
1039,J-29L-10K300ms_m0.95,-28.999999980076467,-9.999999929655758,300.00000003159647,0.9500000000089144,-3.552713678800501e-15,-1.636989566122793e-8,5.100275757285999e-8
1040,J-29L-10K300ms_m1.0,-28.999999978603427,-9.999999922192728,300.0000000470123,1.0,3.552713678800501e-15,-1.6368630895158276e-8,5.4652048220305005e-8
1041,J-29L-10K600ms_m0.6,-29.000000022472392,-10.000000066454419,600.000000042582,0.6000000000257864,0.0,1.7510060956738016e-8,-6.215782377694268e-8
1042,J-29L-10K600ms_m0.65,-29.000000019587624,-10.000000051792,600.0000000730993,0.6499999999845872,-7.105427357601002e-15,1.7506451399640355e-8,-5.681067705154419e-8
1043,J-29L-10K600ms_m0.7,-29.000000017330365,-10.000000040301245,600.0000000971028,0.7000000000089243,0.0,1.7519241168884037e-8,-6.82093741488643e-8
1044,J-29L-10K600ms_m0.75,-29.00000002017491,-10.000000054346685,600.0000000698981,0.7500000000394863,1.4210854715202004e-14,1.7508014593659027e-8,-6.819732334406581e-8
1045,J-29L-10K600ms_m0.8,-29.00000002705618,-10.00000008859817,600.00000000217,0.7999999999970193,7.105427357601002e-15,1.7514778960503463e-8,-5.673120995197678e-8
1046,J-29L-10K600ms_m0.85,-29.000000015683774,-10.000000031599228,600.0000001168521,0.849999999998599,7.105427357601002e-15,1.751632794366742e-8,-5.940796654613223e-8
1047,J-29L-10K600ms_m0.9,-29.000000011185065,-10.000000008984244,600.0000001626902,0.8999999999880084,1.4210854715202004e-14,1.7509833583062573e-8,-6.810557806602446e-8
1048,J-29L-10K600ms_m0.95,-29.0000000178578,-10.000000042239037,600.0000000967244,0.9499999999985707,-1.4210854715202004e-14,1.750673561673466e-8,-4.4031366996932775e-8
1049,J-29L-10K600ms_m1.0,-29.000000016597994,-10.000000035842163,600.0000001100078,1.0,0.0,1.7518530626148276e-8,-5.264394076220924e-8
1050,J-29L0K0ms_m0.6,-29.00000001472293,-7.856920092308428e-8,-1.5209674586458277e-7,0.6000000000340384,0.0,-5.681295078829862e-8,2.0315188464792305e-7
1051,J-29L0K0ms_m0.65,-29.000000010132368,-5.537765446206322e-8,-1.0452103538227675e-7,0.6499999999555333,0.0,-5.6815224525053054e-8,1.819697956761957e-7
1052,J-29L0K0ms_m0.7,-29.000000060498678,-3.0700482511747396e-7,-6.067532183351432e-7,0.6999999999639966,0.0,-5.679196135588427e-8,1.6646507106088403e-7
1053,J-29L0K0ms_m0.75,-29.0000001159668,-5.841683332619141e-7,-1.160194194937958e-6,0.7499999999750174,0.0,-5.680010417563608e-8,2.1168761321632722e-7
1054,J-29L0K0ms_m0.8,-29.000000055526414,-2.818111397573375e-7,-5.54704733701783e-7,0.8000000000410301,0.0,-5.6798810987856996e-8,1.83111474427733e-7
1055,J-29L0K0ms_m0.85,-29.000000115740306,-5.827439508721e-7,-1.1558861814364718e-6,0.8500000000814057,2.842170943040401e-14,-5.680135473085102e-8,1.9307636023313556e-7
1056,J-29L0K0ms_m0.9,-29.00000003709647,-1.8940318113891408e-7,-3.6859690055734973e-7,0.8999999999323072,0.0,-5.679544301528949e-8,2.1257021387555152e-7
1057,J-29L0K0ms_m0.95,-29.000000041423675,-2.1093035229569068e-7,-4.1110692805546023e-7,0.9499999998227282,-2.842170943040401e-14,-5.679721937212889e-8,1.9083077162918027e-7
1058,J-29L0K0ms_m1.0,-29.000000043788816,-2.2265817278821487e-7,-4.340732573382411e-7,1.0,0.0,-5.679980574768706e-8,1.8689561898099793e-7
1059,J-29L0K300ms_m0.6,-28.999999987806362,3.461821052042069e-8,299.99999997369616,0.5999999999845264,0.0,-2.2898873908161477e-8,7.659406264792779e-8
1060,J-29L0K300ms_m0.65,-28.999999985774537,4.501589501160197e-8,299.9999999956841,0.6499999999555333,-7.105427357601002e-15,-2.2893729578754574e-8,8.159719300238066e-8
1061,J-29L0K300ms_m0.7,-28.999999985649595,4.5845069962524576e-8,299.99999999836473,0.7000000000313881,-3.552713678800501e-15,-2.2895889628671284e-8,8.632417802800774e-8
1062,J-29L0K300ms_m0.75,-28.999999988067657,3.393182623767643e-8,299.99999997542426,0.7500000000523801,3.552713678800501e-15,-2.2894610651746916e-8,8.487052127748029e-8
1063,J-29L0K300ms_m0.8,-28.99999999256076,1.1621523299254477e-8,299.99999993157877,0.7999999999295362,-7.105427357601002e-15,-2.289145584200014e-8,7.479002306354232e-8
1064,J-29L0K300ms_m0.85,-28.999999983150076,5.8811792769120075e-8,300.0000000266432,0.849999999998599,-3.552713678800501e-15,-2.2898205997989862e-8,8.196315093300655e-8
1065,J-29L0K300ms_m0.9,-28.999999996761204,-9.12223185878247e-9,299.9999998913831,0.9000000000065753,7.105427357601002e-15,-2.289723965986923e-8,6.907555416546529e-8
1066,J-29L0K300ms_m0.95,-28.999999985537357,4.710580014943844e-8,300.0000000043832,0.9500000000089144,-7.105427357601002e-15,-2.2893246409694257e-8,7.33115257389727e-8
1067,J-29L0K300ms_m1.0,-28.999999984064317,5.456882945509278e-8,300.00000001979896,1.0,-3.552713678800501e-15,-2.28988028538879e-8,7.696064585616114e-8
1068,J-29L0K600ms_m0.6,-29.000000026653858,-8.329581646648876e-8,600.0000000281625,0.6000000000010304,-7.105427357601002e-15,1.100166002743208e-8,-3.15573061016039e-8
1069,J-29L0K600ms_m0.65,-29.000000027607285,-8.782438953858218e-8,600.0000000202981,0.6500000000426952,0.0,1.0995549359904544e-8,-3.8603161556238774e-8
1070,J-29L0K600ms_m0.7,-29.000000022791202,-6.353953097004705e-8,600.0000000698897,0.7000000000089243,-3.552713678800501e-15,1.0991783483405015e-8,-3.3213041206181515e-8
1071,J-29L0K600ms_m0.75,-29.000000024356357,-7.118805456229893e-8,600.0000000554787,0.750000000000805,1.0658141036401503e-14,1.0991541898874857e-8,-4.9261075218964834e-8
1072,J-29L0K600ms_m0.8,-29.000000032517043,-1.1183639969658543e-7,599.9999999749571,0.7999999999970194,7.105427357601002e-15,1.1004004818460089e-8,-4.526782504399307e-8
1073,J-29L0K600ms_m0.85,-29.000000021144608,-5.483761356117611e-8,600.0000000896389,0.849999999998599,7.105427357601002e-15,1.0990476084771217e-8,-3.7508470995817333e-8
1074,J-29L0K600ms_m0.9,-29.000000034755757,-1.2277173766506166e-7,599.9999999543787,0.9000000000065753,-1.4210854715202004e-14,1.0999016808455053e-8,-2.4612063498352654e-8
1075,J-29L0K600ms_m0.95,-29.000000023531896,-6.654350670487474e-8,600.0000000673792,0.9500000000089144,0.0,1.1005766964444774e-8,-3.4700178730417974e-8
1076,J-29L0K600ms_m1.0,-29.000000022058856,-5.908037792323739e-8,600.0000000827948,1.0,0.0,1.099668622828176e-8,-3.4223148759338073e-8
1077,J-29L10K0ms_m0.6,-28.99999982474577,10.000000679944492,6.024420713401923e-7,0.6000000000340384,-2.842170943040401e-14,-6.330829194212129e-8,2.3358512635240908e-7
1078,J-29L10K0ms_m0.65,-28.99999982271396,10.000000690342176,6.244300436719641e-7,0.6500000000136412,-2.842170943040401e-14,-6.332190594093845e-8,2.3040283281261504e-7
1079,J-29L10K0ms_m0.7,-28.999999870521435,10.000000451508981,1.477861246712564e-7,0.6999999999639966,-2.842170943040401e-14,-6.33053076626311e-8,2.3015223860056722e-7
1080,J-29L10K0ms_m0.75,-28.9999999276954,10.000000165816346,-4.227137679890802e-7,0.7500000000265924,-2.842170943040401e-14,-6.329666746296425e-8,2.555532745418533e-7
1081,J-29L10K0ms_m0.8,-28.999999862990308,10.000000489496756,2.254223616660056e-7,0.7999999999530085,0.0,-6.330826352041186e-8,2.3739358567809177e-7
1082,J-29L10K0ms_m0.85,-28.999999927468934,10.0000001672405,-4.1840574738216674e-7,0.8500000001476511,0.0,-6.331818269700307e-8,2.375559375877857e-7
1083,J-29L10K0ms_m0.9,-28.99999993980066,10.000000105703748,-5.408719871979883e-7,0.9000000001179776,-2.842170943040401e-14,-6.331440260964882e-8,2.4544302590356903e-7
1084,J-29L10K0ms_m0.95,-28.999999838027748,10.000000614676992,4.776188760047262e-7,0.9500000000296016,-2.842170943040401e-14,-6.330917301511363e-8,2.4238944007493046e-7
1085,J-29L10K0ms_m1.0,-28.999999853811516,10.000000535855861,3.2046634146354336e-7,1.0,0.0,-6.331249835511699e-8,2.4955986077657144e-7
1086,J-29L10K300ms_m0.6,-28.999999993267238,10.000000011379768,299.9999999464828,0.5999999999845264,7.105427357601002e-15,-2.943011168099474e-8,1.0759970336948754e-7
1087,J-29L10K300ms_m0.65,-28.999999992088334,10.000000017512775,299.9999999599414,0.6499999999749027,1.4210854715202004e-14,-2.942532262295572e-8,1.0929176141871721e-7
1088,J-29L10K300ms_m0.7,-28.99999999025755,10.000000026871191,299.99999997968064,0.7000000000089243,-7.105427357601002e-15,-2.9432854375954776e-8,1.0549780427027144e-7
1089,J-29L10K300ms_m0.75,-28.999999990202127,10.000000027325655,299.9999999814753,0.7499999999518085,-7.105427357601002e-15,-2.942901744518167e-8,9.767455821929616e-8
1090,J-29L10K300ms_m0.8,-28.99999999870397,9.999999984971282,299.99999989754195,0.7999999999530085,7.105427357601002e-15,-2.9427937420223316e-8,1.0746464340627426e-7
1091,J-29L10K300ms_m0.85,-29.000000005014897,9.999999953553413,299.9999998353903,0.849999999948915,0.0,-2.942816479389876e-8,1.1038736147384043e-7
1092,J-29L10K300ms_m0.9,-29.000000003075,9.999999963374478,299.9999998556404,0.9000000000437095,0.0,-2.9429216397147684e-8,1.0996916444128146e-7
1093,J-29L10K300ms_m0.95,-28.999999991851155,10.000000019602567,299.9999999686405,0.9500000000502891,7.105427357601002e-15,-2.9423461000988027e-8,1.0274544592903112e-7
1094,J-29L10K300ms_m1.0,-29.00000000720854,9.999999942913519,299.99999981575206,1.0,7.105427357601002e-15,-2.9426971082102682e-8,1.0302727559974301e-7
1095,J-29L10K600ms_m0.6,-28.9999999986888,10.000000028022498,600.0000001397705,0.5999999999845264,7.105427357601002e-15,4.464951075533463e-9,-2.0425773072929587e-8
1096,J-29L10K600ms_m0.65,-28.999999998789296,10.000000027758503,600.0000001404353,0.6500000000039565,-3.552713678800501e-15,4.46229364570172e-9,-1.587284259585431e-8
1097,J-29L10K600ms_m0.7,-29.000000012083042,9.999999961494233,600.0000000089287,0.6999999999752287,7.105427357601002e-15,4.472475723105163e-9,-1.9481603885651566e-8
1098,J-29L10K600ms_m0.75,-29.000000014927583,9.9999999474488,599.9999999817239,0.750000000000805,-3.552713678800501e-15,4.461682578948967e-9,-2.458580183883896e-8
1099,J-29L10K600ms_m0.8,-29.00000000540492,9.999999995217067,600.0000000780357,0.7999999999970194,-7.105427357601002e-15,4.466130576474825e-9,-9.309928827860858e-9
1100,J-29L10K600ms_m0.85,-29.000000011715848,9.99999996379924,600.0000000158841,0.849999999998599,-7.105427357601002e-15,4.465519509722071e-9,-5.364086064219009e-9
1101,J-29L10K600ms_m0.9,-29.00000000751568,9.99999998492168,600.000000058737,0.9000000000010053,1.4210854715202004e-14,4.466080838483322e-9,-2.3902089196781162e-8
1102,J-29L10K600ms_m0.95,-29.00000001410312,9.999999952093347,599.9999999936243,0.9500000000089144,-1.0658141036401503e-14,4.4661021547653945e-9,-1.1866745808220003e-8
1103,J-29L10K600ms_m1.0,-29.000000012630096,9.999999959556305,600.0000000090399,1.0,-1.4210854715202004e-14,4.457490376807982e-9,-1.0059466148959473e-8
1104,J-29L20K0ms_m0.6,-28.999999960498712,20.00000013553779,5.406052139278472e-8,0.6000000000340384,-2.842170943040401e-14,-6.987435696714783e-8,2.346520631135718e-7
1105,J-29L20K0ms_m0.65,-28.999999958466958,20.000000145935473,7.604822371831688e-8,0.6500000000136412,-2.842170943040401e-14,-6.986942935327534e-8,2.1683800355276617e-7
1106,J-29L20K0ms_m0.7,-29.00000000712737,19.999999902837658,-4.0912478027621546e-7,0.6999999999864606,-2.842170943040401e-14,-6.98439635016257e-8,2.2115504805242391e-7
1107,J-29L20K0ms_m0.75,-29.000000062169022,19.999999627806233,-9.583015909697679e-7,0.7499999999879111,0.0,-6.986401146491517e-8,2.225522237608859e-7
1108,J-29L20K0ms_m0.8,-28.999999998743363,19.999999945089712,-3.229594724984963e-7,0.7999999999530085,0.0,-6.985505862644459e-8,2.0530915634253688e-7
1109,J-29L20K0ms_m0.85,-29.000000063221933,19.99999962283391,-9.667875815466687e-7,0.8500000001476511,0.0,-6.986537570696782e-8,2.2225168549994144e-7
1110,J-29L20K0ms_m0.9,-29.000000075553658,19.99999956129659,-1.0892538071516356e-6,0.9000000001179776,0.0,-6.984980061019996e-8,2.3893814926623257e-7
1111,J-29L20K0ms_m0.95,-28.999999973780746,20.00000007027006,-7.076268815353615e-8,0.9500000000296016,-2.842170943040401e-14,-6.986545031395508e-8,2.1900232383131884e-7
1112,J-29L20K0ms_m1.0,-28.99999998956457,19.99999999144893,-2.279159900808736e-7,1.0,0.0,-6.985960609995345e-8,2.1849811560059612e-7
1113,J-29L20K300ms_m0.6,-28.99999996871395,20.00000010563906,300.0000000239731,0.6000000000340384,0.0,-3.5955547872390525e-8,1.2789416814484866e-7
