index,Parameter Name,Paper,a1,a2,a3,a4,a5,a6,a7,a8,Gamma1,Gamma2,Gamma3,Gamma4,u0,u1,u2,u3,u31,u32,u33,u34,y0,y3,y31,y32,y33,y34,
2269,J-31L-20K400ms_m0.8,20221115,-312.5,27.26604549,29.78557587,-402.9409452,1046.509245,0,0,0,0.3333333333,0.6666666667,0,0,-312.5,27.26604549,81.79813648,0,-1074.509187,2790.691319,0,0,0,0,0,0,0,0,
2270,J-31L-20K400ms_m0.85,20221115,-312.5,19.24662035,30.6332016,-402.9409452,1075.519741,0,0,0,0.3333333333,0.6666666667,0,0,-312.5,19.24662035,57.73986104,0,-1074.509187,2868.052643,0,0,0,0,0,0,0,0,
2271,J-31L-20K400ms_m0.9,20221115,-312.5,12.11824244,31.45832062,-402.9409452,1101.306849,0,0,0,0.3333333333,0.6666666667,0,0,-312.5,12.11824244,36.35472732,0,-1074.509187,2936.818263,0,0,0,0,0,0,0,0,
2272,J-31L-20K400ms_m0.95,20221115,-312.5,5.740220104,32.2624588,-402.9409452,1124.379524,0,0,0,0.3333333333,0.6666666667,0,0,-312.5,5.740220104,17.22066031,0,-1074.509187,2998.345398,0,0,0,0,0,0,0,0,
2273,J-31L-20K400ms_m1.0,20221115,-312.5,0,33.04676056,-402.9409452,1145.144932,0,0,0,0.3333333333,0.6666666667,0,0,-312.5,0,0,0,-1074.509187,3053.719819,0,0,0,0,0,0,0,0,
2274,J-31L-20K500ms_m0.6,20221115,3.55E-13,72.70945465,18.23324203,-1554.200788,1942.435814,0,0,0,0.3333333333,0.6666666667,0,0,3.55E-13,72.70945465,218.1283639,0,-4144.535436,5179.828838,0,0,0,0,0,0,0,0,
2275,J-31L-20K500ms_m0.65,20221115,-3.55E-13,58.72686721,18.80563736,-1554.200788,1993.018218,0,0,0,0.3333333333,0.6666666667,0,0,-3.55E-13,58.72686721,176.1806016,0,-4144.535436,5314.715248,0,0,0,0,0,0,0,0,
2276,J-31L-20K500ms_m0.7,20221115,0,46.74179227,19.98104095,-1554.200788,2036.374564,0,0,0,0.3333333333,0.6666666667,0,0,0,46.74179227,140.2253768,0,-4144.535436,5430.33217,0,0,0,0,0,0,0,0,
2277,J-31L-20K500ms_m0.75,20221115,-1.78E-13,36.35472732,21.11248016,-1554.200788,2073.950064,0,0,0,0.3333333333,0.6666666667,0,0,-1.78E-13,36.35472732,109.064182,0,-4144.535436,5530.533503,0,0,0,0,0,0,0,0,
2278,J-31L-20K500ms_m0.8,20221115,3.55E-13,27.26604549,22.20348358,-1554.200788,2106.828626,0,0,0,0.3333333333,0.6666666667,0,0,3.55E-13,27.26604549,81.79813648,0,-4144.535436,5618.20967,0,0,0,0,0,0,0,0,
2279,J-31L-20K500ms_m0.85,20221115,-1.78E-13,19.24662035,23.2567215,-1554.200788,2135.839122,0,0,0,0.3333333333,0.6666666667,0,0,-1.78E-13,19.24662035,57.73986104,0,-4144.535436,5695.570993,0,0,0,0,0,0,0,0,
2280,J-31L-20K500ms_m0.9,20221115,-1.78E-13,12.11824244,24.27600861,-1554.200788,2161.62623,0,0,0,0.3333333333,0.6666666667,0,0,-1.78E-13,12.11824244,36.35472732,0,-4144.535436,5764.336614,0,0,0,0,0,0,0,0,
2281,J-31L-20K500ms_m0.95,20221115,0,5.740220104,25.26363373,-1554.200788,2184.698906,0,0,0,0.3333333333,0.6666666667,0,0,0,5.740220104,17.22066031,0,-4144.535436,5825.863748,0,0,0,0,0,0,0,0,
2282,J-31L-20K500ms_m1.0,20221115,0,0,27.13855743,-1554.200788,2205.464313,0,0,0,0.3333333333,0.6666666667,0,0,0,0,0,0,-4144.535436,5881.238169,0,0,0,0,0,0,0,0,
2283,J-31L-10K100ms_m0.6,20221115,-1437.5,72.70945465,76.21330261,3626.468506,-2722.969464,0,0,0,0.3333333333,0.6666666667,0,0,-1437.5,72.70945465,218.1283639,0,9670.582684,-7261.251905,0,0,0,0,0,0,0,0,
2284,J-31L-10K100ms_m0.65,20221115,-1437.5,58.72686721,76.13853455,3626.468506,-2672.387061,0,0,0,0.3333333333,0.6666666667,0,0,-1437.5,58.72686721,176.1806016,0,9670.582684,-7126.365495,0,0,0,0,0,0,0,0,
2285,J-31L-10K100ms_m0.7,20221115,-1437.5,46.74179227,76.11030579,3626.468506,-2629.030715,0,0,0,0.3333333333,0.6666666667,0,0,-1437.5,46.74179227,140.2253768,0,9670.582684,-7010.748572,0,0,0,0,0,0,0,0,
2286,J-31L-10K100ms_m0.75,20221115,-1437.5,36.35472732,76.1164093,3626.468506,-2591.455215,0,0,0,0.3333333333,0.6666666667,0,0,-1437.5,36.35472732,109.064182,0,9670.582684,-6910.547239,0,0,0,0,0,0,0,0,
2287,J-31L-10K100ms_m0.8,20221115,-1437.5,27.26604549,76.15074158,3626.468506,-2558.576652,0,0,0,0.3333333333,0.6666666667,0,0,-1437.5,27.26604549,81.79813648,0,9670.582684,-6822.871073,0,0,0,0,0,0,0,0,
2288,J-31L-10K100ms_m0.85,20221115,-1437.5,19.24662035,76.20872498,3626.468506,-2529.566156,0,0,0,0.3333333333,0.6666666667,0,0,-1437.5,19.24662035,57.73986104,0,9670.582684,-6745.509749,0,0,0,0,0,0,0,0,
2289,J-31L-10K100ms_m0.9,20221115,-1437.5,12.11824244,75.08415222,3626.468506,-2503.779048,0,0,0,0.3333333333,0.6666666667,0,0,-1437.5,12.11824244,36.35472732,0,9670.582684,-6676.744129,0,0,0,0,0,0,0,0,
2290,J-31L-10K100ms_m0.95,20221115,-1437.5,5.740220104,75.0933075,3626.468506,-2480.706373,0,0,0,0.3333333333,0.6666666667,0,0,-1437.5,5.740220104,17.22066031,0,9670.582684,-6615.216994,0,0,0,0,0,0,0,0,
2291,J-31L-10K100ms_m1.0,20221115,-1437.5,0,75.11238098,3626.468506,-2459.940965,0,0,0,0.3333333333,0.6666666667,0,0,-1437.5,0,0,0,9670.582684,-6559.842573,0,0,0,0,0,0,0,0,
